identifier_file,title,host_title,abstract,date_text,date_key,date_qualifier,collection,collection_identifier,extent,form,genre,language,name,name_role,publisher,place_of_origin,subject_geographic 1,subject_geographic 2,subject_geographic 3,subject_name 1,digital_origin,subject_name 2,subject_name 3,subject_name 4,subject_name 5,subject_topical 1,subject_topical 2,subject_topical 3,subject_topical 4,project_title,repository,rights,public_note,item_type
0012_003707_000283,"Hey, don't worry...there never was anything in here!",Florida Times-Union,"When President George W. Bush demands more ammo for his cannon, a man wearing a Congress t-shirt loads a Social Security Lockbox into its barrel. He assures a younger man nearby that nothing was in the lockbox.",copyright 2002,2002,exact,Ed Gamble Cartoon Collection,MS.3763,9.5 inches by 13 inches,cartoons (humorous images),War--Caricatures and cartoons,eng,"Gamble, Ed",Illustrator,Florida Times-Union,Jacksonville (Fla.),United States,,,"Bush, George W. (George Walker), 1946-",reformatted digital,United States. Congress,,,,"War on Terrorism, 2001-2009","Afghan War, 2001-",Government spending policy,Social security,Ed Gamble Cartoon Collection,"University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",,Still Image
0012_003707_000284,Civil Libertarians,Florida Times-Union,"A man in an American flag t-shirt notices an FBI agent watching him with binoculars. The FBI agent also notices a man in a suit watching him with a giant magnifying glass. The man carries a briefcase labeled ""Civil Libertarians.""",copyright 2002,2002,exact,Ed Gamble Cartoon Collection,MS.3763,9.5 inches by 13 inches,cartoons (humorous images),United States--Politics and government--Caricatures and cartoons,eng,"Gamble, Ed",Illustrator,Florida Times-Union,Jacksonville (Fla.),United States,,,United States. Federal Bureau of Investigation,reformatted digital,,,,,Espionage,Spies,Surveillance detection,Libertarians,Ed Gamble Cartoon Collection,"University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",,Still Image
0012_003707_000285,New Color Coded Terrorism Alert!,Florida Times-Union,Family members discuss their confusion about the newly debuted color code system for terrorism alerts. The family pets comment on the humans' confusion.,copyright 2002,2002,exact,Ed Gamble Cartoon Collection,MS.3763,9.5 inches by 13 inches,cartoons (humorous images),United States--Politics and government--Caricatures and cartoons,eng,"Gamble, Ed",Illustrator,Florida Times-Union,Jacksonville (Fla.),United States,,,,reformatted digital,,,,,Terrorist threat warning systems,Terrorism,,,Ed Gamble Cartoon Collection,"University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",,Still Image
0012_003707_000286,Sorry...no refunds,Florida Times-Union,"President George W. Bush heads the line at the customer service counter of a department store. The store clerk points to a sign stating no refunds. Others in line include a representative from the UN, Senator Trent Lott, and regular citizens.",copyright 2002,2002,exact,Ed Gamble Cartoon Collection,MS.3763,9 inches by 13.5 inches,cartoons (humorous images),United States--Politics and government--Caricatures and cartoons,eng,"Gamble, Ed",Illustrator,Florida Times-Union,Jacksonville (Fla.),United States,,,"Bush, George W. (George Walker), 1946-",reformatted digital,"Lott, Trent, 1941-",United Nations,,,Department stores--United States,Returning goods,United States--Economic conditions--2001-2009,,Ed Gamble Cartoon Collection,"University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",,Still Image
0012_003707_000287,Here's another one! I'm afraid your home is infested with them!,Florida Times-Union,An exterminator wearing an SEC badge carries giant rats called World Com and Enron out of a couple's house. The distressed couple hold a stock portfolio and retirement plans. A nearby Wall Street Health Dept. van holds more giant rats.,copyright 2002,2002,exact,Ed Gamble Cartoon Collection,MS.3763,9 inches by 13 inches,cartoons (humorous images),United States--Economic conditions--Caricatures and cartoons,eng,"Gamble, Ed",Illustrator,Florida Times-Union,Jacksonville (Fla.),United States,,,United States. Securities and Exchange Commission,reformatted digital,Enron Corp.,WorldCom (Firm),,,Governmental investigations,Stock exchanges,Bankruptcy--United States,,Ed Gamble Cartoon Collection,"University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",,Still Image
0012_003707_000288,September 11th,Florida Times-Union,"Uncle Sam pulls pages off of a calendar, only to reveal all of the pages are of September. The eleventh day is circled on each page.",copyright 2002,2002,exact,Ed Gamble Cartoon Collection,MS.3763,9.5 inches by 13 inches,cartoons (humorous images),United States--Politics and government--Caricatures and cartoons,eng,"Gamble, Ed",Illustrator,Florida Times-Union,Jacksonville (Fla.),United States,,,,reformatted digital,,,,,Uncle Sam (Symbolic character),"September 11 Terrorist Attacks, 2001",Calendar,,Ed Gamble Cartoon Collection,"University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",,Still Image
0012_003707_000289,Let's roll!,Florida Times-Union,"President George W. Bush prepares to depart in a fighter jet labeled ""Goodbye Saddam."" A delegation with representatives from the UN, the U.S.'s allies, U.S. citizens, and Congress ask if they can discuss the situation a little longer.",copyright 2002,2002,exact,Ed Gamble Cartoon Collection,MS.3763,9.5 inches by 13 inches,cartoons (humorous images),War--Caricatures and cartoons,eng,"Gamble, Ed",Illustrator,Florida Times-Union,Jacksonville (Fla.),United States,,,"Bush, George W. (George Walker), 1946-",reformatted digital,United Nations,United States. Congress,,,"War on Terrorism, 2001-2009",Negotiation,United States--Foreign relations--Iraq,International relations and terrorism,Ed Gamble Cartoon Collection,"University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",,Still Image
0012_003707_000290,The only progress Sec. Powell made in middle east!,Florida Times-Union,"Secretary of State Colin Powell thinks to himself, ""Thank God I got out of here alive!"" as he boards a jet plane. Meanwhile, PLO chairman Yasser Arafat and Israeli Prime Minister Benjamin Netanyahu fight with each other on the tarmac.",copyright 2002,2002,exact,Ed Gamble Cartoon Collection,MS.3763,9.5 inches by 13 inches,cartoons (humorous images),International relations--Caricatures and cartoons,eng,"Gamble, Ed",Illustrator,Florida Times-Union,Jacksonville (Fla.),Israel,Middle East,,"Arafat, Yasir, 1929-2004",reformatted digital,"Netanyahu, Binyamin","Powell, Colin L.",,,Arab-Israeli conflict,Negotiation,Summit meetings,,Ed Gamble Cartoon Collection,"University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",,Still Image
0012_003707_000291,Be with you in a minute! This is taking longer than I thought!,Florida Times-Union,"President George W. Bush, dressed as a medical doctor, emerges from a door labeled ""foreign affairs"" while wrapped up in a giant squid's tentacles. He informs a family in the waiting room that he'll be with them in a minute.",copyright 2002,2002,exact,Ed Gamble Cartoon Collection,MS.3763,9 inches by 13 inches,cartoons (humorous images),United States--Politics and government--Caricatures and cartoons,eng,"Gamble, Ed",Illustrator,Florida Times-Union,Jacksonville (Fla.),United States,,,"Bush, George W. (George Walker), 1946-",reformatted digital,,,,,International relations,United States--Economic conditions--2001-2009,Unemployment,,Ed Gamble Cartoon Collection,"University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",,Still Image
0012_003707_000292,So...do you think he's bluffing?,Florida Times-Union,"North Korean leader Kim Jong-Il, Iraqi President Saddam Hussein, and Iran President Mohammad Khatami stand in the center of a bullseye painted by President George W. Bush. The paint can nearby reads ""Axis of Evil.""",copyright 2002,2002,exact,Ed Gamble Cartoon Collection,MS.3763,9.5 inches by 13 inches,cartoons (humorous images),International relations--Caricatures and cartoons,eng,"Gamble, Ed",Illustrator,Florida Times-Union,Jacksonville (Fla.),Korea (North),United States,Middle East,"Bush, George W. (George Walker), 1946-",reformatted digital,"Hussein, Saddam, 1937-2006","Kim, Jong-Il","Khātamī, Muḥammad",,International relations,United States--Foreign relations--Iraq,United States--Foreign relations--Iraq,United States--Foreign relations--Iraq,Ed Gamble Cartoon Collection,"University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",,Still Image
0012_003707_000293,"Yeah, could I swap them for something a little more exciting?",Florida Times-Union,"A Democratic donkey informs the store clerk at a customer service desk he wants to exchange his bag of Democratic presidential candidates for something ""a little more exciting.""",copyright 2003,2003,exact,Ed Gamble Cartoon Collection,MS.3763,10 inches by 14 inches,cartoons (humorous images),United States--Politics and government--Caricatures and cartoons,eng,"Gamble, Ed",Illustrator,Florida Times-Union,Jacksonville (Fla.),United States,,,"Kerry, John, 1943-",reformatted digital,"Lieberman, Joseph I.","Dean, Howard, 1948-","Sharpton, Al",,Democratic donkey (Symbolic character),Returning goods,Presidents--United States--Election,Political campaigns--United States,Ed Gamble Cartoon Collection,"University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",,Still Image
0012_003707_000294,Recall,Florida Times-Union,"California Governor Gray Davis swings from a trapeze and encounters gubernatorial recall election candidate Arnold Schwarzenegger with a mallet on the other trapeze. A man wearing a California Voters t-shirt also swings with Schwarzenegger, holding a sign reading ""$38 billion deficit, higher taxes.""",copyright 2003,2003,exact,Ed Gamble Cartoon Collection,MS.3763,10 inches by 14 inches,cartoons (humorous images),United States--Politics and government--Caricatures and cartoons,eng,"Gamble, Ed",Illustrator,Florida Times-Union,Jacksonville (Fla.),California,,,"Schwarzenegger, Arnold",reformatted digital,"Davis, Gray, 1942-",,,,Recall,California--Economic conditions,Aerialists,Governors--Election,Ed Gamble Cartoon Collection,"University of Tennessee, Knoxville. Special Collections","The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.",,Still Image
